variant,order,rung,added,n_sources,sources,schedule,exposure,train_edges,checkpoint_step,model_prefix,model_key,logical_id,task,dataset,entry_rung,rel_to_entry,in_training,is_newcomer,metric,value,primary
matched40k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r4,matched40k__nm_ladder_h2m_ordA_r4,matched40k_A_r4,static_lp,midterm,3,1,1,0,hits_at_50,0.86,0
matched40k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r4,matched40k__nm_ladder_h2m_ordA_r4,matched40k_A_r4,static_lp,twibot20,7,-3,0,0,auc,0.7985979591836735,1
matched40k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r4,matched40k__nm_ladder_h2m_ordA_r4,matched40k_A_r4,static_lp,twibot20,7,-3,0,0,average_precision,0.7720346428827962,0
matched40k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r4,matched40k__nm_ladder_h2m_ordA_r4,matched40k_A_r4,static_lp,twibot20,7,-3,0,0,hits_at_50,0.96,0
matched40k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r4,matched40k__nm_ladder_h2m_ordA_r4,matched40k_A_r4,static_lp,cp_hk_twitter,8,-4,0,0,auc,0.5659785714285714,1
matched40k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r4,matched40k__nm_ladder_h2m_ordA_r4,matched40k_A_r4,static_lp,cp_hk_twitter,8,-4,0,0,average_precision,0.5217396310046987,0
matched40k,A,4,covid_political,4,"ukr_rus,covid,midterm,covid_political",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r4,matched40k__nm_ladder_h2m_ordA_r4,matched40k_A_r4,static_lp,cp_hk_twitter,8,-4,0,0,hits_at_50,0.36,0
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,classification,covid_political,4,1,1,0,roc_auc,0.9109009166666666,1
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,classification,covid_political,4,1,1,0,accuracy,0.8426666666666667,0
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,classification,covid_political,4,1,1,0,f1,0.8526611518651475,0
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,classification,election2020,5,0,1,1,roc_auc,0.9851540000000001,1
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,classification,election2020,5,0,1,1,accuracy,0.972,0
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,classification,election2020,5,0,1,1,f1,0.9726027397260274,0
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,classification,ukr_rus_suspended,6,-1,0,0,roc_auc,0.483668,1
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,classification,ukr_rus_suspended,6,-1,0,0,accuracy,0.487,0
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,classification,ukr_rus_suspended,6,-1,0,0,f1,0.45016077170418006,0
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,classification,twibot20,7,-2,0,0,roc_auc,0.5952293611111111,1
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,classification,twibot20,7,-2,0,0,accuracy,0.57025,0
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,classification,twibot20,7,-2,0,0,f1,0.5547016665227528,0
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,static_lp,ukr_rus_twitter,1,4,1,0,auc,0.7617158163265306,1
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,static_lp,ukr_rus_twitter,1,4,1,0,average_precision,0.7543581921651019,0
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,static_lp,ukr_rus_twitter,1,4,1,0,hits_at_50,0.86,0
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,static_lp,covid19_twitter,2,3,1,0,auc,0.8800505102040816,1
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,static_lp,covid19_twitter,2,3,1,0,average_precision,0.8838141770965847,0
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,static_lp,covid19_twitter,2,3,1,0,hits_at_50,0.96,0
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,static_lp,midterm,3,2,1,0,auc,0.7289959183673469,1
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,static_lp,midterm,3,2,1,0,average_precision,0.695676982557045,0
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,static_lp,midterm,3,2,1,0,hits_at_50,0.84,0
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,static_lp,twibot20,7,-2,0,0,auc,0.8248301020408163,1
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,static_lp,twibot20,7,-2,0,0,average_precision,0.7943039648520436,0
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,static_lp,twibot20,7,-2,0,0,hits_at_50,0.92,0
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,static_lp,cp_hk_twitter,8,-3,0,0,auc,0.5566436224489796,1
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,static_lp,cp_hk_twitter,8,-3,0,0,average_precision,0.5147567527243389,0
matched40k,A,5,election2020,5,"ukr_rus,covid,midterm,covid_political,election2020",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r5,matched40k__nm_ladder_h2m_ordA_r5,matched40k_A_r5,static_lp,cp_hk_twitter,8,-3,0,0,hits_at_50,0.34,0
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,classification,covid_political,4,2,1,0,roc_auc,0.8821471388888888,1
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,classification,covid_political,4,2,1,0,accuracy,0.8048333333333333,0
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,classification,covid_political,4,2,1,0,f1,0.8144803548795945,0
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,classification,election2020,5,1,1,0,roc_auc,0.98081,1
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,classification,election2020,5,1,1,0,accuracy,0.966,0
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,classification,election2020,5,1,1,0,f1,0.9668615984405458,0
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,classification,ukr_rus_suspended,6,0,1,1,roc_auc,0.48310600000000004,1
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,classification,ukr_rus_suspended,6,0,1,1,accuracy,0.501,0
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,classification,ukr_rus_suspended,6,0,1,1,f1,0.4730728616684266,0
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,classification,twibot20,7,-1,0,0,roc_auc,0.6031777777777778,1
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,classification,twibot20,7,-1,0,0,accuracy,0.5786666666666667,0
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,classification,twibot20,7,-1,0,0,f1,0.5868605981369505,0
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,static_lp,ukr_rus_twitter,1,5,1,0,auc,0.7191510204081633,1
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,static_lp,ukr_rus_twitter,1,5,1,0,average_precision,0.705805508311565,0
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,static_lp,ukr_rus_twitter,1,5,1,0,hits_at_50,0.82,0
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,static_lp,covid19_twitter,2,4,1,0,auc,0.8442448979591837,1
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,static_lp,covid19_twitter,2,4,1,0,average_precision,0.8480734035754514,0
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,static_lp,covid19_twitter,2,4,1,0,hits_at_50,0.94,0
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,static_lp,midterm,3,3,1,0,auc,0.7044964285714286,1
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,static_lp,midterm,3,3,1,0,average_precision,0.6752257508393311,0
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,static_lp,midterm,3,3,1,0,hits_at_50,0.8,0
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,static_lp,twibot20,7,-1,0,0,auc,0.7942908163265306,1
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,static_lp,twibot20,7,-1,0,0,average_precision,0.7673000741306983,0
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,static_lp,twibot20,7,-1,0,0,hits_at_50,0.98,0
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,static_lp,cp_hk_twitter,8,-2,0,0,auc,0.5436918367346939,1
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,static_lp,cp_hk_twitter,8,-2,0,0,average_precision,0.5132264815210141,0
matched40k,A,6,ukr_rus_suspended,6,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r6,matched40k__nm_ladder_h2m_ordA_r6,matched40k_A_r6,static_lp,cp_hk_twitter,8,-2,0,0,hits_at_50,0.34,0
matched40k,A,7,twibot20,7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r7,matched40k__nm_ladder_h2m_ordA_r7,matched40k_A_r7,classification,covid_political,4,3,1,0,roc_auc,0.9289335555555557,1
matched40k,A,7,twibot20,7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r7,matched40k__nm_ladder_h2m_ordA_r7,matched40k_A_r7,classification,covid_political,4,3,1,0,accuracy,0.8668333333333333,0
matched40k,A,7,twibot20,7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r7,matched40k__nm_ladder_h2m_ordA_r7,matched40k_A_r7,classification,covid_political,4,3,1,0,f1,0.8736359323106121,0
matched40k,A,7,twibot20,7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r7,matched40k__nm_ladder_h2m_ordA_r7,matched40k_A_r7,classification,election2020,5,2,1,0,roc_auc,0.9830399999999999,1
matched40k,A,7,twibot20,7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r7,matched40k__nm_ladder_h2m_ordA_r7,matched40k_A_r7,classification,election2020,5,2,1,0,accuracy,0.973,0
matched40k,A,7,twibot20,7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r7,matched40k__nm_ladder_h2m_ordA_r7,matched40k_A_r7,classification,election2020,5,2,1,0,f1,0.9735034347399412,0
matched40k,A,7,twibot20,7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r7,matched40k__nm_ladder_h2m_ordA_r7,matched40k_A_r7,classification,ukr_rus_suspended,6,1,1,0,roc_auc,0.48111200000000004,1
matched40k,A,7,twibot20,7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r7,matched40k__nm_ladder_h2m_ordA_r7,matched40k_A_r7,classification,ukr_rus_suspended,6,1,1,0,accuracy,0.48,0
matched40k,A,7,twibot20,7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r7,matched40k__nm_ladder_h2m_ordA_r7,matched40k_A_r7,classification,ukr_rus_suspended,6,1,1,0,f1,0.4820717131474104,0
matched40k,A,7,twibot20,7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r7,matched40k__nm_ladder_h2m_ordA_r7,matched40k_A_r7,classification,twibot20,7,0,1,1,roc_auc,0.6257938333333334,1
matched40k,A,7,twibot20,7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r7,matched40k__nm_ladder_h2m_ordA_r7,matched40k_A_r7,classification,twibot20,7,0,1,1,accuracy,0.5901666666666666,0
matched40k,A,7,twibot20,7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r7,matched40k__nm_ladder_h2m_ordA_r7,matched40k_A_r7,classification,twibot20,7,0,1,1,f1,0.5999023755287992,0
matched40k,A,7,twibot20,7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r7,matched40k__nm_ladder_h2m_ordA_r7,matched40k_A_r7,static_lp,ukr_rus_twitter,1,6,1,0,auc,0.729068112244898,1
matched40k,A,7,twibot20,7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r7,matched40k__nm_ladder_h2m_ordA_r7,matched40k_A_r7,static_lp,ukr_rus_twitter,1,6,1,0,average_precision,0.7120326327336722,0
matched40k,A,7,twibot20,7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r7,matched40k__nm_ladder_h2m_ordA_r7,matched40k_A_r7,static_lp,ukr_rus_twitter,1,6,1,0,hits_at_50,0.84,0
matched40k,A,7,twibot20,7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r7,matched40k__nm_ladder_h2m_ordA_r7,matched40k_A_r7,static_lp,covid19_twitter,2,5,1,0,auc,0.8669346938775511,1
matched40k,A,7,twibot20,7,"ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",interleaved,matched_total_40k,full_adjacency,40000,nm_ladder_h2m_ordA_r7,matched40k__nm_ladder_h2m_ordA_r7,matched40k_A_r7,static_lp,covid19_twitter,2,5,1,0,average_precision,0.8713640280924512,0
